text,id,reply_msg_id,sender_id,added_user,date
"🔧 Друзья, сегодня, 23 марта с 21.00 до 23.00 по МСК будут проводиться технические работы.  

В это время возможны задержки в ответах ботов. В этот период могут быть также недоступны обзвоны  (не более 30 минут). Недоступность интерфейса не более 10 минут.

Просьба учесть данную информацию.",40021,-1,-1001338296810,False,1648019742.0
"Всем доброе утро. 
Есть вопрос по http запросам. 
Я написал запрос, в ответ на который я получаю файл (как пример это акт выполненных работ в формате pdf). 
Вопрос в том, как мне вывести Response и отправить пользователю этот файл?",40020,-1,716838969,False,1648016032.0
,40019,-1,716838969,True,1648015700.0
"Уважаемый, это не ТП)))) а сообщество пользователей платформы. Как проснётся знающий кто-нибудь, так и ответит.",40018,-1,839542003,False,1648013738.0
"да..
похоже это не сюда..",40017,-1,59325156,False,1648013596.0
"Привет!
а можно найти функционал чтобы работать с базой пользователей группы, где бот прописан админом?
Бан/разбан массово например",40016,-1,59325156,False,1648013459.0
,40015,-1,59325156,True,1648013411.0
"А подскажите ещё такой момент, встречается ли проблема: ""бот не слышит что говорит клиент и автоматически сбрасывает звонок""?  
То сть в диалоге записи aimy тоже не слышно фразы клиента, хотя в детализации , например в Битрикс24 при прослушивании звонка чётко слышно, что клиент говорит и фразы соответствуют интентам. А бот просто, как будто, не слышит и автоматически сбрасывает звонок при этом даже не переспрашивает как обычно.",40014,-1,899476395,False,1648000532.0
,40013,-1,1299651905,True,1647996574.0
"Да, так как через - разные интенты воспренимает",40010,-1,410965022,False,1647950943.0
"Не знаю, а это важно?",40009,40008,217295630,False,1647950803.0
"Не подскажешь, почему когда человек говорит с паузами, то числа записываються через ""-"" ?",40008,39995,410965022,False,1647950739.0
,40007,-1,695841341,True,1647949564.0
"ну тут же за телефонный номер речь шла 🤗
Если человек говорит ""запишите другой"", тогда уже записать :)
кстати, в интент можно подставить регулярку $regexp<^((8|\+7)[\- ]?)?(\(?\d{3}\)?[\- ]?)?[\d\- ]{7,10}$> , но будет ли в голосовом она работать, не знаю... 🤷‍♂️",40006,40005,372340213,False,1647943082.0
"еще при переадрессациях может номер другой подкладываться, а могут звонить с рабочего
а иногда и вовсе не номер телефона нужен, а например счетчика или аппарата",40005,40003,349278159,False,1647942962.0
"да, так тоже иногда подходит) У меня бывают случаи, что нужно записать номер другого человека, или клиенту нужно указать для связи другой номер. Поэтому приходится записывать",40004,40003,217295630,False,1647942900.0
"Вроде как номер телефона звонящего робот определяет и ее можно вытащить через $rawRequest.caller... Или нет?
Тогда можно просто спросить ""Могу записать этот номер, с которого вы звоните, в качестве контактного?""",40003,39990,372340213,False,1647942274.0
У меня меньше именно холодных продаж,40002,-1,1047983298,False,1647941694.0
"Скажем так, в В2С это наверное будет работать именно так

Просто я пока больше в В2В варюсь
И клиенты мои по большей части тоже",40001,40000,1047983298,False,1647941658.0
"Не согласен) Это как факт, что если вы звоните в холодную человеку и он поймет, что там робот, конверсия будем меньше. А то что по поведению ощущается или не ощущается что робот, это уже от опыта разработчика и проработанности скрипта зависит.",40000,39999,217295630,False,1647941288.0
"Так по поведению всё равно ведь ощущается робот или нет 😁

Это вообще не проблема

На входящих прямо рекомендуется сразу пояснять что робот

Да и на исходящих нет большого смысла притворяться, главное держать открытой возможность передачи звонка оператору и не пытаться совсем исключить человека из процесса",39999,39998,1047983298,False,1647941121.0
"дело в том, что если у вас продажный звонок, там ни о каких вводах с клавиатуры речи быть не может. Вам нельзя определяться, что вы робот) А если это входящий звонок от вашего клиента, например, то можно в целом оставить только ветку с ручным вводом",39998,39996,217295630,False,1647940508.0
"Ага, спасибо, будем пробовать",39997,39995,410965022,False,1647940449.0
"Сделать в сценарии ответвление ""продиктуйте номер или нажмите решетку если хотите ввести номер с клавиатуры телефона""

Проходим по одной из двух веток и возвращаемся в общую точку",39996,39992,1047983298,False,1647940415.0
"у нас же сразу несколько цифр в фразе скорее всего будет. Сколько, мы не знаем. Поэтому я их достаю из entities",39995,39994,217295630,False,1647940042.0
"помоему системная переменая, в ней хранятся обнаруженные сущности",39994,39993,217295630,False,1647939975.0
А что за переменная $entities ?,39993,39984,410965022,False,1647939894.0
"Ну если все равно, что робот ведёт себя как робот, то это да, решение) jaicp точно умеет в dtmf",39992,39990,217295630,False,1647939200.0
"https://youtu.be/uDdk5RuosPY

Особенно погрешности с акцентами 😊",39991,-1,1047983298,False,1647938717.0
"Коллеги, а у меня немного другая мысль
Может не заставлять пользователя диктовать номер

AiMy ещё не умеет распознавать DTMF?

Возможно стоит сделать такую возможность, чем вечно бороться с распознаванием цифр в голосовом режиме

Всегда будут погрешности",39990,-1,1047983298,False,1647938565.0
"Хорошо, попробуем вариант с проверкой количества цифр, спасибо за вариант)",39989,-1,899476395,False,1647938444.0
Только не пересылай😄,39988,39986,217295630,False,1647937995.0
Попробуй),39987,39986,217295630,False,1647937980.0
"сворую, не против?)",39986,-1,349278159,False,1647937948.0
"проект просто мой собирался на aimylogic, сейчас переносим на JAICP)",39985,-1,349278159,False,1647937939.0
Возможно дело в этом. У меня в jaicp немного пологичнее чтоли записывает.,39981,-1,217295630,False,1647937431.0
"такой код от него

$machine_info = [$a, $b, $c, $d, $e, $f].join("""") + "" ("" + $queryText + "")"";",39980,-1,349278159,False,1647937163.0
"$NUMBER::a $NUMBER::b $NUMBER::c $NUMBER::d $NUMBER::e $NUMBER::f

вот такой интент",39979,-1,349278159,False,1647937145.0
ловит все $NUMBER и складывает в одну цифру,39978,-1,349278159,False,1647937095.0
циферное обозначение откуда взялось? Как его получили? Мож проблема в конвертации?,39977,39973,217295630,False,1647937080.0
50% ошибки),39976,39974,349278159,False,1647937031.0
но я в jaicp,39975,-1,217295630,False,1647937023.0
"я на постоянке работаю с таким решением, проблем почти не бывает, в 99% все корректно",39974,39960,217295630,False,1647937017.0
вот так постоянно,39973,-1,349278159,False,1647937008.0
"тоесть ему надо сказать 243, он сказал 200 и сделал паузу, по которой отработал бот?",39972,39967,217295630,False,1647936978.0
И там такая интересная база ответов...,39971,-1,95457687,False,1647936974.0
Люди иногда ппц что отвечают. У меня круглая дата - я обзвонил миллион человек,39970,-1,95457687,False,1647936958.0
"да там не нужны паузы, он и так как попало $NUMBER подхватывает иногда",39969,-1,349278159,False,1647936958.0
"Ой, вот это вообще не факт)))",39968,39965,372340213,False,1647936937.0
у меня пол таблицы с номерами такие),39967,-1,349278159,False,1647936932.0
"ага, я тоже так думал)",39966,-1,349278159,False,1647936925.0
"человек не будет делать паузы между двести - сорок - три, если они там не нужны",39965,39964,217295630,False,1647936915.0
"если диктует членораздельно, то фраза двести сорок три может быть 200403",39964,39962,349278159,False,1647936853.0
"можно также отлавливать фразы ""все, алло, закончил, вы тут?""",39963,-1,217295630,False,1647936821.0
"для клиента это будет звучать как просто молчание, пока он не надиктует все 10 цифр",39962,-1,217295630,False,1647936797.0
"есть, но не всегда работает",39961,39957,349278159,False,1647936790.0
"вот я предлагаю коллеге, в интентах ловим эти цифры и следующим блоком считаем, сколько у нас есть цифр. Если меньше 10, возвращаемся обратно в блок интентов и слушаем. Как только отработала пауза, мы опять проверим сколько цифр распознали и прибавим к тем что были. Если накопилось больше 10, то идем дальше по сценарию",39960,-1,217295630,False,1647936769.0
"Если ждать не получается, выход - логичный и не очень раздражающий скрипт с просьбой проверить/повторить номер",39959,-1,95457687,False,1647936767.0
"По идее эта ситуация на поверхности лежит, должно быть решение :)",39958,-1,372340213,False,1647936763.0
"А системного интента ""номер телефона"" нет?",39957,39956,372340213,False,1647936739.0
"это очевидно, по факту вопрос в том, как их ждать",39956,39954,217295630,False,1647936685.0
"Ну есть варианты. Если проверять по количеству цифр, то можно идти по скрипту: извините, связь плавает. Продиктуйте ещё раз",39955,-1,95457687,False,1647936668.0
Здесь надо ждать 10 или 11 цифр...,39954,39953,372340213,False,1647936657.0
"тоже такая себе история так делать) Глупо будет, если попало только +7958, и робот будет спрашивать, ""+7958, верно записал?""))",39953,39951,217295630,False,1647936562.0
И если нет - просить повторить номер,39952,-1,95457687,False,1647936514.0
"А бот определяется как бот изначально? Или озвучка диктором? В первом случае можно озвучивать то, что попало в переменную и уточнять, верно ли записан номер",39951,-1,95457687,False,1647936482.0
"я такое много раз реализовывал, но через jaicp",39950,-1,217295630,False,1647936391.0
даже посредством JAICP,39949,-1,349278159,False,1647936371.0
"размер паузы, на которую реагировать никак не настроить. Я бы предложил после распознавания проверять, сколько цифр уже надиктовано, и если меньше 10, то просто обратно возвращаться в блок интентов.",39948,39940,217295630,False,1647936366.0
"вот не знаю, было бы здорово если бы кто-нибудь поделился)",39947,-1,349278159,False,1647936361.0
А нет никакой маски на 11 цифр?,39946,39944,372340213,False,1647936336.0
:),39945,-1,95457687,False,1647936330.0
а несколько раз спрашивать и перебивать - еще тупее получится,39944,-1,349278159,False,1647936316.0
человек не успевает додиктовать,39943,39942,349278159,False,1647936306.0
Возможно нужно создать в сценарии блок проверки номера?,39942,-1,95457687,False,1647936281.0
тоже бы очень хотел знать ответ кстати,39941,-1,349278159,False,1647936246.0
"Добрый день, подскажите пожалуйста, кто то сталкивался с проблемой: ""бот перебивает клиента, который не успел закончить фразу""?  Как то можно её решить? 
В нашем случае, голосовой Бот подключен на входящие звонки. 
Конкретный пример: бот просит назвать номер телефона для связи, клиент начинает назвать номер, но делает небольшие паузы между цифрами, тогда бот не дослушав полностью номер телефона, переходит к следующему вопросу. Тем самым вызывает недовольство клиента.",39940,-1,899476395,False,1647936205.0
"отлично, спасибо.",39939,39938,377828568,False,1647935708.0
"«Чат-Бот как ребёнок» - бот работает только с аналогиями, как 3-х летний ребёнок, но если дать ребенку достаточное количество примеров, он сможет понимать больше. Имхо.",39938,39937,190521897,False,1647934800.0
"Ребят, всем привет. Нужна помощь, не по настройке. Вы все эксперты в данной области и каждый использует аббревиатуру при общении. Тезисно, как вы бы техническим сленгом ответили на высказывание  «Чат-Бот как ребёнок» Почему? 

Буду благодарен за ваши варианты!",39937,-1,377828568,False,1647932545.0
,39936,-1,1117528296,True,1647917440.0
,39935,-1,349278159,True,1647870978.0
"Всем привет! Итак, 17 марта мы рассказали о новой технологии озвучки переменных для обзвонов и IVR — гибридном синтезе. Это синтез, который умеет менять слова в аудиозаписи в реальном времени и озвучивать переменные голосом диктора (и делает это естественно и без склеек!) 🚀

😱 Если пропустили вебинар, вот как можно наверстать:
- протестировать гибридный синтез и узнать о стоимости проекта [на странице сервиса
](https://just-ai.com/ru/gibridnyj-sintez)- посмотреть запись вебинара о гибридном синтезе ([доступна здесь](https://www.youtube.com/watch?v=Sv0YrcGBONw&feature=youtu.be))
- изучить презентацию спикеров ([PDF](https://mcusercontent.com/56bdf73569aea94e6b3a90299/files/a2d408a1-206d-c9ce-d6f9-94e009ec6381/_Hybrid_Synthesis_Just_AI.pdf) к вашим услугам)",39934,-1,-1001338296810,False,1647870789.0
но лучше найти битый номер,39933,-1,349278159,False,1647869074.0
"у меня от детекта Олега сразу сброс везде, чтобы не тарифицировать больше секунд",39932,-1,349278159,False,1647869065.0
"Поставить заглушку на ""Меня зовут Олег""? ;))",39931,39930,372340213,False,1647868804.0
"Но боты лучше обносить, чтобы не сливать минуты",39930,-1,95457687,False,1647868367.0
"Но идея понятно, нужно тестить",39929,-1,95457687,False,1647868331.0
Ну он был нормально интенсивный :),39928,-1,95457687,False,1647868319.0
"Тогда вопрос, конечно... Но Олег он только на спам отвечает... Значит каким-то образом звонки распознались как спам... Может слишком интенсивный обзвон был? Или наоборот не очень интенсивный и люди успели затегить, как спам ;)",39927,-1,372340213,False,1647868144.0
там в любую секунду сюрприз может случиться),39926,39925,349278159,False,1647868133.0
"У меня своя телефония и номерок свежайший был, ни в гетконтакте ни в яндексе не бился 🤔",39925,-1,95457687,False,1647868006.0
"Внутренние номера эйми очень часто распознаются, как спам... Нужна своя телефония ;)",39924,-1,372340213,False,1647867957.0
у нас карусель номеров подключена поэтому,39923,-1,349278159,False,1647867149.0
поэтому количество автоответчика увеличилось,39922,-1,349278159,False,1647867142.0
Скорее всего у тебя просто номера улетели в спам,39921,-1,349278159,False,1647867131.0
"Кому нужно - пишите, я скину интенты в личку.",39920,-1,95457687,False,1647865957.0
"Обновите словарики автоответчиков, этот негодяй изрядно опросов у меня прошел 🙈",39919,-1,95457687,False,1647865938.0
"Коллеги, кто занимается исходящими звонками, вы не заметили как в прошлой недели активизировался робот Олег? Раньше 0,5-1,5 % звонков он принимал, сейчас 10%.",39918,-1,95457687,False,1647865902.0
,39917,-1,697959320,True,1647823927.0
"Привет се скажите насчет этого канала? 
https://t.me/fr_zap

Тут ребята делятся как сейчас идут продажи маркетинговых услуг",39916,-1,778512903,False,1647786262.0
,39915,-1,2062741735,True,1647780271.0
"Нужен человек из сочи понимающий и знающий в  ""webhook"" и ""http""",39914,-1,5063499695,False,1647755825.0
У меня акцент на серьёзные отели... Это пока демка,39913,-1,5063499695,False,1647753000.0
И это,39912,39882,5063499695,False,1647752988.0
Это тоже решено,39911,39883,5063499695,False,1647752966.0
"Все решит, все уже обдумано... Я не вчера начал эьл делать",39910,39880,5063499695,False,1647752813.0
в личку),39909,-1,836272125,False,1647751554.0
"У меня собственный бизнес, куча направлений, под которые я сейчас строю команду

Надо быстро создавать дополнительные объёмы, набирать сотрудников и при этом не отставать от запросов рынка

Куда уж сложнее 😊",39908,39904,1047983298,False,1647751535.0
"я вот было дело случайно открыл для себя underscorejs.ru, так всё все мои проблемы с http запросами решились разом, единсвтенное идексы, но все же лучше ставить перед собой то чем ты ещё не занимался",39907,-1,836272125,False,1647751507.0
"придумай что-нибудь сложное для тебя, какой-нибудь офигенный проект, и работай над ним научишься всему что ты писал выше за пару дней",39906,-1,836272125,False,1647751400.0
в ами то что ты написла выше сделать легко,39905,-1,836272125,False,1647751346.0
ставь себе задачи сложнее,39904,-1,836272125,False,1647751338.0
"а то ты как по школьной программе, куча умных терминов, а на практике что?",39903,39901,836272125,False,1647751321.0
Это как разработка алгоритмов для ПЛК,39902,39899,1047983298,False,1647751297.0
а не пробовал все в один бот запихнуть?,39901,-1,836272125,False,1647751286.0
"Хочу начать с ботов консультантов (на себе испытать) по подбору POS решений, обучающих курсов и т.п.

Потом в сторону ботов техподдержки, работающих по FAQ-ам двигаться",39900,-1,1047983298,False,1647751255.0
"ну это почти тоже самое, только тут визуаьное программирование",39899,-1,836272125,False,1647751163.0
"Я только начинаю погружаться в диалоговые боты
Пока автоматизацией и CRM занимался
Роботы только в виде RPA использовал",39898,39895,1047983298,False,1647751093.0
У администратора при этом останется больше времени на непосредственно клиентский сервис,39897,-1,1047983298,False,1647751007.0
кинь в личку,39896,-1,836272125,False,1647750983.0
у тебя есть рабочие боты твои?,39895,-1,836272125,False,1647750981.0
"ну так то да, автоматизация",39894,-1,836272125,False,1647750971.0
"Вот я и говорю
Действия ""вызвать"", ""заказать"", ""оплатить""
Это то, на что можно ставить бота смело",39893,-1,1047983298,False,1647750950.0
"а ну это херня, договариваешься с теми кто услуги предосталяет, что по смс приезжают оплата наличкой сразу к примеру, по сценарию при нажатие к примеру электрик, отправляется sms, а номер береться из базы и присваеться переменной (а искать номер будет по значениями, который пользователь ввел ранее, типа нажал админ электрик, далее условие $переменная = $queryText, и по этой переменной ищет совпадение в таблице, а далее вытаскиваеться номер из нужной найденой строки)",39892,-1,836272125,False,1647750856.0
Главное чтобы не получилось как с шотландцами в лифте 🤣,39891,39887,1047983298,False,1647750738.0
"Совсем убрать никак

Только симбиоз работы бота и администратора

Вызвать электрика, уборщицу, к примеру
То есть, управление запросами на услуги",39890,-1,1047983298,False,1647750668.0
бдсм какой-то😂,39889,-1,836272125,False,1647750598.0
"Короче суть такая

Не постоялец управляет хостелом с помощью администратора, а администратор управляет постояльцами",39888,-1,1047983298,False,1647750573.0
"или в конфе концов сделать сценарий для алисы, куда-нибудь на потолок её запендюрить, её можно будет отслеживать через диалоги в аим",39887,-1,836272125,False,1647750560.0
"вообще если заморочится есть амереканская комапния делает хреновины которые дцб звука сцитывает не записывает голос а именно считывает уровень, и если привышает можно настроить чтобы отправлял сообщения владельцу",39886,-1,836272125,False,1647750510.0
"А если постоялец захочет пожить больше чем заплатил?
Захочет устроить вечеринку

Примеров в действительности очень много",39885,39883,1047983298,False,1647750459.0
"Искать в нете не буду сейчас, словами напомню

Вспомнил эпизод с вишенкой из ""пятого элемента""
Вот показательный случай бессилия технологий в отдельных вопросах",39884,39882,1047983298,False,1647750335.0
"или есть бухой сломал, наврядли он будет у бота спрашивать что делать",39883,-1,836272125,False,1647750227.0
"а если у постояльца приступ, он до бота даже не дайдёт, может попробовать синтезатор речи к примеру?",39882,39880,836272125,False,1647750201.0
"Экскурс по хостелу, выбор и бронирование номера, прием оплаты дистанционно

Эти задачи можно и нужно перекладывать на бота
Но хостел вообще без ""хозяина дома"" сложно представить",39881,-1,1047983298,False,1647750067.0
"Постоялец пришел бухой и сломал что-то. Бот решит эту проблему, или её будет решать уборщица?

Постояльцу плохо, нужна медпомощь и т.п.
Бот решит эту проблему?

Поизучай немного гостиничный бизнес и особенно роль и функции  администратора в нём

Администратор в гостиничном бизнесе, это как хостес в ресторане. По сути это стандарт сервиса

А вот немного разгрузить администратора с помощью бота возможно
Действительно, есть отдельные случаи, когда вопрос можно решить без присутствия администратора",39880,39876,1047983298,False,1647749880.0
Просто не будет администратора на респешн,39879,-1,5063499695,False,1647749542.0
Хочешь стандартные задачи сотрудникам ставить ботом?,39878,-1,1047983298,False,1647749510.0
Для проживающих,39877,-1,5063499695,False,1647749505.0
Чтоб решал все вопросы вместо администратора,39876,39875,5063499695,False,1647749495.0
"А для чего ветка ""уже проживаю""?",39875,39873,1047983298,False,1647749479.0
Идея полностью отказаться от кожанного администратора,39874,-1,5063499695,False,1647749460.0
Поддержки не будет,39873,39872,5063499695,False,1647749441.0
"Лучше просто добавить в меню пункт типа ""обратиться в поддержку"" и не вываливать сегментацию ""жилец/не жилец"" на первый шаг (на одно действие меньше)",39872,-1,1047983298,False,1647749430.0
А на счёт интересует согласен,39871,-1,5063499695,False,1647749419.0
То что хочу это другая логика,39870,39868,5063499695,False,1647749411.0
Это другое дело),39869,39866,5063499695,False,1647749368.0
"Я же уже сказал что хочу забронировать, почему мне снова предлагают это действие а не ведут дальше

И кстати, забронировать я захочу вероятнее всего ""посмотрев"" хостел,а не до этого

Перестраивай сценарий и переделывай менюшку",39868,-1,1047983298,False,1647749269.0
"Вот сюда начальную инструкцию добавь, будет удобнее, понятнее и меньше странных запросов к боту будет",39867,-1,1047983298,False,1647748746.0
"А затем что спросили ""Что вас интересует"", вместо ""выберите (к примеру) раздел"" 😉",39866,39863,1047983298,False,1647748631.0
Ок),39865,-1,441307749,False,1647731163.0
Там же кнопки,39864,-1,5063499695,False,1647731124.0
А зачем писать то 😂,39863,39859,5063499695,False,1647731118.0
Кстати кто нибудь получал через api отчёты по боту текстовые ?,39862,-1,441307749,False,1647730450.0
С вас 500р за тест 😂,39861,-1,441307749,False,1647730377.0
Не за что ),39860,-1,441307749,False,1647730334.0
,39859,-1,441307749,False,1647730180.0
Оцените,39858,-1,5063499695,False,1647729917.0
@hostel_red_cat_sochi_bot,39857,-1,5063499695,False,1647729914.0
Сугубо имхо. Сами разработчики не сильно отличаются:) но в голосовом интерфейсе отсутствие интентов стреляет больнее и заметно быстрее,39856,39854,382917524,False,1647717700.0
"да как же по разному, если одинаково?",39855,39852,190521897,False,1647716922.0
"а можно много инфы про то, как отличаются Разработчики скиллов от разработчиков ботов?",39854,39853,190521897,False,1647716867.0
"Всем привет! Разработчики скиллов, а у вас интенты  корректно отрабатывают?",39853,-1,382917524,False,1647705979.0
и тем не менее это разные методы и визуально по разному выглядит,39852,-1,422025196,False,1647705903.0
они в одном месседже.,39851,39850,190521897,False,1647705780.0
"тем что они не с текстом, а вторым сообщение",39850,-1,422025196,False,1647705748.0
ну так чем картинки то не устроили?,39849,39848,190521897,False,1647705708.0
не уверен =),39848,-1,422025196,False,1647705663.0
Ну вот у Вадима же получилось... @help_realtor_bot,39847,39846,190521897,False,1647705551.0
"если вставить ссылку, то картинка будет как превью ссылки подгружена, а других вариантов в этом блока добавить картинку и нету =(",39846,-1,422025196,False,1647704942.0
как это не добавить? по ссылке пробовали? или просто подгрузить?,39845,-1,190521897,False,1647704456.0
так там не добавить картинку,39844,-1,422025196,False,1647703974.0
"так вот же, включил...",39842,39839,190521897,False,1647703912.0
а где включить?,39841,39838,422025196,False,1647703878.0
,39840,-1,422025196,False,1647703790.0
,39839,39838,422025196,False,1647703789.0
"не не, уходить не нужно, просто добавь 2 к нику или еще что-нибудь.
А картинку с текстом можно отправлять если хтмл разметку включить..",39838,39837,190521897,False,1647703454.0
"готов покинуть, только скажите как в телегу отправлять картинку с текстом, а не отдельными сообщениями =)",39837,39836,422025196,False,1647702876.0
"Не не, Алекс же у нас уже есть в группе...",39836,-1,190521897,False,1647702737.0
,39835,-1,422025196,True,1647702046.0
Ты про что?,39834,39832,1927973821,False,1647668484.0
,39833,-1,131877691,True,1647667949.0
Как то возможно попасть кому то в команду?,39832,-1,5063499695,False,1647666580.0
Всем привет,39831,-1,5063499695,False,1647666569.0
Бот с которым я работаю @Market_Apps_Bot,39827,-1,1927973821,False,1647631207.0
Как стикер через бота оправлять,39826,-1,1927973821,False,1647631151.0
Желательно чтобы она была миниатюрной,39823,-1,1927973821,False,1647631086.0
А как можно отображать картинку но так чтобы её не могли скачать,39822,-1,1927973821,False,1647631068.0
Жаль,39821,-1,1927973821,False,1647631039.0
Как отображает картинку в тексте когда я использовал file to $svar,39819,-1,1927973821,False,1647630839.0
,39818,-1,721509618,True,1647614547.0
,39817,-1,2061660905,True,1647604032.0
я к примеру хочу со стороны забирать отчеты по ботам не заходя в каждый из них,39816,-1,441307749,False,1647603785.0
сделать запрос и что бы вернулся файлик,39815,-1,441307749,False,1647603748.0
всем привет а можно ли через api получить этот отчет ?,39814,-1,441307749,False,1647603727.0
,39813,-1,481447250,True,1647603396.0
"Не, это у нас Полина волшебница.",39812,39811,190521897,False,1647601879.0
МаГиЯ жАлОб,39811,-1,1927973821,False,1647601716.0
"Ха, магия! Заработало ))",39810,-1,190521897,False,1647601558.0
"Пятница. Хрен с ней, с ошибкой. В понедельник народ Вам накатает кучу тикетов и вопрос решится.
Хороших выходных!",39809,39808,190521897,False,1647601189.0
"В случае, если вы наблюдаете какую-либо ошибку, просим вас незамедлительно обратиться в наш чат поддержки с подробным описанием проблемы по [инструкции](https://help.aimylogic.com/docs/ru/faq/contact_support/). К сожалению, без этой информации мы не сможем вам помочь",39808,39805,51245066,False,1647600966.0
,39807,-1,190521897,False,1647600901.0
,39806,-1,190521897,False,1647600892.0
"#support #help 
Полина, выручайте, ошибка явно не в сценарии...",39805,-1,190521897,False,1647600880.0
"Алекс, ну конечно. Только результат тебя не обрадует.",39804,-1,190521897,False,1647600078.0
Это же для JAICP,39803,-1,349278159,False,1647600056.0
"Session в айми убрать надо, не?",39802,-1,349278159,False,1647600039.0
"Кто сломал айми, признавайтесь )",39801,-1,190521897,False,1647600013.0
Воот... И чего бы вдруг такая ерунда происходит?,39800,39799,190521897,False,1647599923.0
"Если текст то ""сожалеем, произошла техническая ошибка.""",39799,-1,1927973821,False,1647599881.0
Это код?,39798,-1,1927973821,False,1647599861.0
"Ребят, проверьте, кому не сложно: $session.userid = $session.rawRequest.message.from.id
Ошибку выдает ((
это только у меня или вообще?",39797,-1,190521897,False,1647599598.0
а не за что (все в книжке знаний есть)! )),39796,39795,190521897,False,1647599448.0
Спасибо,39795,-1,1927973821,False,1647599395.0
А не то взял,39794,-1,1927973821,False,1647599349.0
$rawRequest.message.from.first_name,39793,-1,190521897,False,1647599331.0
"вот Ваше имя: ""first_name"":""grigory""",39792,39791,190521897,False,1647599303.0
"Вот что вышло Здравствуйте {""update_id"":5353203,""message"":{""message_id"":3,""from"":{""id"":1927973821,""is_bot"":false,""first_name"":""grigory"",""username"":""Grishariks"",""language_code"":""ru""},""chat"":{""id"":1927973821,""first_name"":""grigory"",""username"":""Grishariks"",""type"":""private""},""date"":1647599251,""text"":""/start"",""entities"":[{""offset"":0,""length"":6,""type"":""bot_command""}]},""startProcessingTime"":7509023683805995} 
Это бот магазин приложений",39791,-1,1927973821,False,1647599276.0
"Полиночка опередила ))
А так, вот: Имя пользователя Telegram: $rawRequest.message.from.username",39790,39789,190521897,False,1647599162.0
"Добрый день! 
Еще один способ обратиться к имени пользователя из канала - вытащить его из системной переменной $rawRequest, о которой подробнее написано здесь: https://help.aimylogic.com/docs/ru/advanced/variables/raw_request 
Обратите внимание, что содержание этой переменной для каждого канала будет отличаться",39789,39773,51245066,False,1647598998.0
Спасибо,39788,-1,1927973821,False,1647598554.0
"Конкретно в AI нужно попросить у нового пользователя представиться, сохранить его имя в переменную и после использовать её на сценарии приветствия (ну или где-то еще).",39787,-1,719943195,False,1647598524.0
Ну чтобы бот в приветствие писал имя пользователя который пользуется ботом,39786,-1,1927973821,False,1647598459.0
Нет,39785,-1,1927973821,False,1647598418.0
"Команды:
- Мои боты
- Редактировать бота
- Редактировать имя",39784,-1,719943195,False,1647598402.0
,39783,-1,719943195,False,1647598365.0
Его я знаю,39782,-1,1927973821,False,1647598323.0
?,39781,-1,1927973821,False,1647598315.0
@BotFather,39780,-1,719943195,False,1647598258.0
Так всё-таки как?,39779,-1,1927973821,False,1647598201.0
Ах вы про это...,39778,-1,719943195,False,1647598127.0
И?,39777,-1,719943195,False,1647598117.0
Вот это имя,39776,-1,1927973821,False,1647598111.0
допустим @Grishariks,39775,-1,1927973821,False,1647598104.0
?,39774,39773,719943195,False,1647598087.0
Как определить имя юзера боту?,39773,-1,1927973821,False,1647598065.0
Спасибо.,39772,39771,719943195,False,1647597491.0
"Хорошо, если будут вопросы, обращайтесь",39771,39770,223823271,False,1647597483.0
"Проверьте сейчас, пожалуйста",39769,39761,223823271,False,1647597398.0
"не устаю повторять, храните деньги в сберегательной кассе! Т.е. в табличку или в базу пишите айдишники и хистори.",39768,39765,190521897,False,1647596558.0
"Добрый день! Мы уже в курсе проблемы, занимаемся решением.
Приносим извинения за доставленные неудобства!",39767,39761,223823271,False,1647596471.0
,39766,-1,719943195,False,1647596071.0
А можно коротко описать здесь? 😅,39760,39757,922205289,False,1647595660.0
,39758,-1,719943195,True,1647595646.0
"Приходите в личку, договоримся о проведении демо)",39757,39751,74225564,False,1647595005.0
)),39756,-1,353506723,False,1647594140.0
"Спасибо не булькает )) Шучу, не за что.",39755,39754,190521897,False,1647594090.0
Отлично. Спасибо.,39754,39753,353506723,False,1647594025.0
"Ну и понятное дело, если не найдет, значит нет такого адреса.",39753,39750,190521897,False,1647593983.0
https://yandex.ru/dev/maps/geocoder/doc/desc/reference/response_structure.html,39752,39750,190521897,False,1647593934.0
Не могли бы вы подсказать как это сделать?,39751,39722,922205289,False,1647593427.0
Есть у кого примеры работы с такими сервисами? Очень нужно.,39750,39727,353506723,False,1647593389.0
"значит пересоздам и посмотрим, что будет.",39749,39748,190521897,False,1647591280.0
создал такую же сущность и тот же интент подставил - работает,39748,-1,349278159,False,1647590696.0
"Попробую пересоздать, может твоя правда, косяк именно в сущности.",39747,-1,190521897,False,1647590625.0
ща попробую воспроизвести ошибку твою,39746,-1,349278159,False,1647590582.0
"обычно если не работает что-либо, что должно - пересоздание решает проблему))
но можно и в саппорт сходить
синтаксис точно правильный в интенте",39745,39744,349278159,False,1647590546.0
